Correct	Ground truth	Prediction	Confidence	Text
1	comment	comment	0.65	[CLS] is it true that some people in america gets jailed for life to stealing wit ##out violence ? [ e ##os ] why ? [ e ##os ] you ' re heart ##less . [ e ##os ] most of these people were poor and in bad situations - something coming out of prison is pretty much guaranteed to do to you . [ e ##os ] and even then , you ' ll put someone behind bars * for their entire life * for stealing three belts ? [ e ##os ] what an asshole . [ e ##os ] [SEP] i ' ve been poor and in bad situations , yet i ' ve never committed a crime . [ e ##os ] these people are not being placed behind bars for their entire lives for committing one crime , they ' re being placed behind bars for their entire lives because they would have otherwise spent their entire lives committing crimes . [ e ##os ] you ' d think coming out of prison , you ' d turn your game around in order to , oh i do not know , avoid going to prison again . [ e ##os ] if you keep doing the same old shit , you ' ll get the same old punishment . [ e ##os ] [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
1	comment	comment	0.92	"[CLS] io ##dine increases iq and is an essential part of the human diet , yet is absent from almost all salts today . [ e ##os ] this is literally not true at all . [ e ##os ] you can pick io ##di ##zed or plain salt . [ e ##os ] they ' ll be be right next to each other on the shelf . [ e ##os ] io ##di ##zed morton ' s has a big yellow "" io ##di ##zed "" label across the front of it . [ e ##os ] io ##di ##de has to be added to salt . [ e ##os ] so if you ' re getting some whole foods hip ##pie - ass sea salt they might not have added io ##di ##de to be more "" natural . "" [ e ##os ] [SEP] i pick io ##di ##zed salt . [ e ##os ] i do not buy it if it does not . [ e ##os ] i agree that it is a choice at the store but what i ' m saying is look at the number of salt brands finding io ##di ##de versus not . [ e ##os ] the majority is non - io ##di ##zed . [ e ##os ] go check for yourself . [ e ##os ] [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]"
0	comment	query	0.46	[CLS] face facts : immigrants commit fewer crimes than u . s . - born peers [ e ##os ] face facts : immigrants commit fewer crimes than u . s . - born peers [ e ##os ] [SEP] well trump and his il ##k point out that crossing the border without papers is criminal and therefore every undo ##cum ##ented person is a law breaker . [ e ##os ] ignoring of course the 100 + years of immigrants coming from europe without papers and the chinese who help build the railroads here . [ e ##os ] the fact is that if you are here without papers , it is of necessity means staying away from the police by obey ##ing every law they can . [ e ##os ] so one groups says they commit fewer crimes and the other groups says they ' re all criminals and they ' re both right in their own way . [ e ##os ] economically they are a vital part of our work force and to kick them all out would not only cost a lot of money to get them out , but much of our food crops would rot in the fields . [ e ##os ] so we need to figure out some compromise for everyone ' s sake . [ e ##os ] [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
1	comment	comment	0.97	"[CLS] [ serious ] man and dinosaurs lived at the same time . [ e ##os ] well , the article you ' ve linked is fairly . . . well content free . [ e ##os ] for the most part it is just blanket assertion ##s , without even bothering with the normal cherry picking , mis ##qu ##ote ##s and mis ##re ##pres ##entation ##s of studies , or studies done badly that can be de ##bu ##nk ##ed . [ e ##os ] but this is answers in gen ##isi ##s , they have far more on their page and a really a good portion of ken ham ' s work , is pl ##ager ##ized from convicted tax fraud kent ho ##vin ##d , of whom you can find an incredible series by thunder ##f ##00 t on youtube "" why do people laugh at creation ##ists "" $ ur ##l $ ; list = pl ##ac ##34 ##8 ##13 ##0 ##58 ##29 ##42 ##6 ##d or if you want a more direct with ken ham ' s involvement bill ny ##e had a very entertaining debate with ken ham $ ur ##l $ and for this article in particular $ ur ##l $ [ e ##os ] [SEP] please do not give thunder ##f ##00 t any views . [ e ##os ] [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]"
1	comment	comment	0.73	[CLS] de ##bu ##nk this : flu ##ori ##de declared ne ##uro ##to ##xin , causing an ad ##hd and d ##ys ##le ##xia pan ##de ##mic in millions of children worldwide [ e ##os ] de ##bu ##nk this : flu ##ori ##de declared ne ##uro ##to ##xin , causing an ad ##hd and d ##ys ##le ##xia pan ##de ##mic in millions of children worldwide [ e ##os ] [SEP] i ' ve not done any research on this , but my 2 cents : in the uk ( where i live ) , there are high - flour ##ide areas in the north ( where i happened to grow up ) , and low - flour ##ide areas in the south . [ e ##os ] dentist ##s recognised long ago that there was a regional difference in oral health that exactly matched the natural differences in flour ##ide levels in the local water supplies . [ e ##os ] are we supposed to believe that nobody , at the same time , noticed a corresponding adverse effect ? [ e ##os ] there would be distinct correlation between having good teeth and d ##ys ##le ##xia / ad ##hd . [ e ##os ] i find it hard to believe that no one noticed that in the last 40 years . [ e ##os ] [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
1	comment	comment	0.81	"[CLS] [ serious ] man and dinosaurs lived at the same time . [ e ##os ] [ serious ] man and dinosaurs lived at the same time . [ e ##os ] [SEP] well , the article you ' ve linked is fairly . . . well content free . [ e ##os ] for the most part it is just blanket assertion ##s , without even bothering with the normal cherry picking , mis ##qu ##ote ##s and mis ##re ##pres ##entation ##s of studies , or studies done badly that can be de ##bu ##nk ##ed . [ e ##os ] but this is answers in gen ##isi ##s , they have far more on their page and a really a good portion of ken ham ' s work , is pl ##ager ##ized from convicted tax fraud kent ho ##vin ##d , of whom you can find an incredible series by thunder ##f ##00 t on youtube "" why do people laugh at creation ##ists "" $ ur ##l $ ; list = pl ##ac ##34 ##8 ##13 ##0 ##58 ##29 ##42 ##6 ##d or if you want a more direct with ken ham ' s involvement bill ny ##e had a very entertaining debate with ken ham $ ur ##l $ and for this article in particular $ ur ##l $ [ e ##os ] [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]"
1	comment	comment	0.97	[CLS] face facts : immigrants commit fewer crimes than u . s . - born peers [ e ##os ] well trump and his il ##k point out that crossing the border without papers is criminal and therefore every undo ##cum ##ented person is a law breaker . [ e ##os ] ignoring of course the 100 + years of immigrants coming from europe without papers and the chinese who help build the railroads here . [ e ##os ] the fact is that if you are here without papers , it is of necessity means staying away from the police by obey ##ing every law they can . [ e ##os ] so one groups says they commit fewer crimes and the other groups says they ' re all criminals and they ' re both right in their own way . [ e ##os ] economically they are a vital part of our work force and to kick them all out would not only cost a lot of money to get them out , but much of our food crops would rot in the fields . [ e ##os ] so we need to figure out some compromise for everyone ' s sake . [ e ##os ] [SEP] also , illegal residency / immigration is a _ civil _ offense , not a criminal one . [ e ##os ] [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
1	comment	comment	0.83	[CLS] face facts : immigrants commit fewer crimes than u . s . - born peers [ e ##os ] we were shoving our hands into latin america and making problems long before we did anything to nor ##ieg ##a . [ e ##os ] japan and germany were not next door to us with obscene ##ly profitable drug trades that encourage violence . [ e ##os ] america , with all its resources , ca not even mo ##p up gang activities in its own backyard , and we expect smaller , less - equipped countries to deal with even larger and more violent criminal threats * bank ##roll ##ed by us * ? [ e ##os ] c ' mon . [ e ##os ] [SEP] costa rica is a pretty nice place to live . [ e ##os ] except for that island off the coast with the runaway dinosaurs . [ e ##os ] / s panama has improved so much that it is giving the cayman islands a run for hiding rich people ' s money from progressive governments . [ e ##os ] it ' s not impossible for competent governments to function in the region . [ e ##os ] people just have to make imp ##ris ##oning criminals a priority over imp ##ris ##oning women who have mis ##carriage ##s . [ e ##os ] [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
1	comment	comment	0.96	[CLS] io ##dine increases iq and is an essential part of the human diet , yet is absent from almost all salts today . [ e ##os ] we evolved for 99 . 99 % of our existence , prior to the invention of fire and tools , as fr ##ug ##ivo ##res . [ e ##os ] you can simply look at our body ' s digest ##ive system and it ' s self - evident , just as you can look at a cow ' s digest ##ive system and tell it ' s designed to eat grass rather than meat . [ e ##os ] perhaps we really did live for 600 + years until people started stray ##ing from that natural diet as om ##ni ##vor ##es and thereby damaging their bodies . [ e ##os ] pro ##biotic ##s are helpful for cult ##ivating a healthy ( for you ) gut flora , but make sure you ' re cult ##ivating the * right * bacteria . [ e ##os ] sour ##cr ##out , for example , contains plant - eating bacteria whereas kam ##buch ##a contains sugar - eating bacteria . [ e ##os ] dunn ##o about you , but i do not need encouragement to eat sugar . [ e ##os ] [SEP] we evolved with a chronic b1 ##2 deficiency ? [ e ##os ] [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
1	comment	comment	0.97	[CLS] io ##dine increases iq and is an essential part of the human diet , yet is absent from almost all salts today . [ e ##os ] we evolved for 99 . 99 % of our existence , prior to the invention of fire and tools , as fr ##ug ##ivo ##res . [ e ##os ] you can simply look at our body ' s digest ##ive system and it ' s self - evident , just as you can look at a cow ' s digest ##ive system and tell it ' s designed to eat grass rather than meat . [ e ##os ] perhaps we really did live for 600 + years until people started stray ##ing from that natural diet as om ##ni ##vor ##es and thereby damaging their bodies . [ e ##os ] pro ##biotic ##s are helpful for cult ##ivating a healthy ( for you ) gut flora , but make sure you ' re cult ##ivating the * right * bacteria . [ e ##os ] sour ##cr ##out , for example , contains plant - eating bacteria whereas kam ##buch ##a contains sugar - eating bacteria . [ e ##os ] dunn ##o about you , but i do not need encouragement to eat sugar . [ e ##os ] [SEP] yeah all those fruits were delicious in the winter . [ e ##os ] [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
1	comment	comment	0.97	[CLS] face facts : immigrants commit fewer crimes than u . s . - born peers [ e ##os ] well trump and his il ##k point out that crossing the border without papers is criminal and therefore every undo ##cum ##ented person is a law breaker . [ e ##os ] ignoring of course the 100 + years of immigrants coming from europe without papers and the chinese who help build the railroads here . [ e ##os ] the fact is that if you are here without papers , it is of necessity means staying away from the police by obey ##ing every law they can . [ e ##os ] so one groups says they commit fewer crimes and the other groups says they ' re all criminals and they ' re both right in their own way . [ e ##os ] economically they are a vital part of our work force and to kick them all out would not only cost a lot of money to get them out , but much of our food crops would rot in the fields . [ e ##os ] so we need to figure out some compromise for everyone ' s sake . [ e ##os ] [SEP] i ’ m not down with slave labor , they need to go back to mexico and apply the legal way . [ e ##os ] [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
1	comment	comment	0.96	[CLS] io ##dine increases iq and is an essential part of the human diet , yet is absent from almost all salts today . [ e ##os ] $ ur ##l $ & gt ; all salt samples lost io ##dine over the 12 - month sampling period . [ e ##os ] losses ranged from less than 10 % to 100 % of the original io ##dine in the sample ( from a starting value of 50 mg of io ##dine per gram of salt + 5 % ) . [ e ##os ] the rate of io ##date loss was influenced by the salt ’ s origin and composition , the packaging material , and the relative humidity during storage . [ e ##os ] $ ur ##l $ it ' s an acquired taste , but du ##lce fl ##akes are a very good source of io ##dine . [ e ##os ] i remember like 3 years ago someone on this sub was recommend ##ing we eat du ##lce fl ##akes . [ e ##os ] i found some at the health food store , so that ' s probably where you ' ll also find some . [ e ##os ] i buy a new package of fl ##akes every month , which i think is like 6 bucks . [ e ##os ] [SEP] [ deleted ] [ e ##os ] [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]
